impacto_presupuestario_mes,ejercicio_presupuestario,servicio_id,servicio_desc,programa_id,programa_desc,inciso_id,inciso_desc,fuente_financiamiento_id,fuente_financiamiento_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,ultima_actualizacion_fecha
4,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",4,Bienes de Uso,1.5,Crédito Interno,0.0,-14.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",4,Bienes de Uso,1.5,Crédito Interno,0.0,0.5,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",4,Bienes de Uso,1.5,Crédito Interno,0.0,-12.0,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",4,Bienes de Uso,1.5,Crédito Interno,0.0,-8.0,0.2,0.15838873,0.15838873,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,72,"Formulacion, Programacion, Ejecucion y Control de Obras Publicas",4,Bienes de Uso,1.5,Crédito Interno,0.0,6.3,0.0,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.43318773,1.43318773,1.4245066,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.14685347,1.14685347,1.13041908,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.65796092,0.65796092,0.62144416,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.02379,0.02379,0.02379,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.15396181,0.14419363,0.14283252,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.03573088,0.03573088,0.03327165,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.11992893,0.11992893,0.12210577,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.08714437,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,2.45371872,2.45294957,2.49256059,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,1.12886682,1.12680684,1.14577628,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.02023986,0.00261079,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.94193112,0.94193112,1.02361197,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.25164702,0.25164702,0.25164702,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0328652,0.0328652,0.0328652,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.006558,0.006558,0.006558,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0373116,0.0373116,0.0373116,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.001305,0.001305,0.001305,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.046972,0.046972,0.046972,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.026803,0.026803,0.026803,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.02201675,0.02201675,0.02201675,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.014835,0.014835,0.014835,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.021663,0.021663,0.021663,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0684335,0.0684335,0.0684335,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,1.1,Tesoro Nacional,0.0,0.0,0.0053385,0.0053385,0.0053385,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,1489.391766,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,44.32608112,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,25.52963799,25.52963799,30.48204384,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,83.92460068,83.92460068,83.92460068,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,67.53419886,67.53419886,67.53419886,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,19.99804782,19.99804782,19.99804782,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.05523694,0.05523694,0.05523694,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,2.6828942,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,2.75881772,0.0,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.2457702,2.11334364,2.11334364,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,122.60372456,122.60372456,116.47353833,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,-74.65418876,-74.65418876,-68.52400253,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.75825662,0.75825662,0.75825662,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.03559374,0.03559374,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.008487,0.008487,0.013747,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,1.84826379,4.02912105,4.02912105,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.0,0.05184249,0.05184249,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.0,1.37701946,1.37701946,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,-0.1654806,2.4236256,2.4236256,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.00085,0.00085,0.00085,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,1.17114702,0.44074302,0.44074302,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.07876574,0.07876574,0.07876574,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.0206655,0.0206655,0.0206655,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.1,Tesoro Nacional,0.0,0.0,105.0,105.0,105.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.1,Tesoro Nacional,0.0,0.0,45.0,45.0,45.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,43.01510622,43.01510622,43.01510622,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,92.57151217,92.57151216,92.57151216,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,46.81172539,47.88681141,47.88681141,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,3.71270811,3.71270811,3.71270811,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,110.79425187,110.79425187,110.79425187,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.011025,0.011025,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.1,Tesoro Nacional,0.0,0.0,10.0,10.0,10.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.1,Tesoro Nacional,0.0,0.0,60.0,60.0,60.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,2.2,Crédito Externo,0.0,0.0,31.79556849,31.79556849,31.79556849,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,73,Recursos Hidricos,5,Transferencias,1.5,Crédito Interno,0.0,0.0,11.48598446,11.48598446,11.48598446,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,11.96843591,11.96843591,11.96843591,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,3.4498992,3.4498992,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,5.29738702,5.29738702,7.515079,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.69472417,0.69472417,0.69472417,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,1.7545195,1.7545195,1.7545195,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,26.76959951,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,4.29774185,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,58.61457755,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,4.83057314,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,1.25077996,1.25077996,1.25077996,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,86,Apoyo para el Desarrollo de Infraestructura Urbana en Municipios,5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.32936795,0.32936795,0.0,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),3,Servicios No Personales,2.2,Crédito Externo,0.0,0.0,0.0,3.32487636,3.32487636,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,2.2,Crédito Externo,0.0,0.0,11.34984854,11.34984854,11.34984854,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,12.853873,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,15.54544,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,15.218345,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,10.425948,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,3.443525,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,16.662063,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,21.55433,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,13.495134,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,13.241811,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,25.263362,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,5.946139,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,2.97625,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,8.940762,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,15.915811,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,11.579184,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,77.158234,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,13.749159,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,4.606149,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,6.682801,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,4.249656,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,6.120934,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,21.122425,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,17.196094,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,30.274455,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,18.251816,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,22.848883,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,30.274455,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,11.996034,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,16.131395,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,18.948755,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,0.0,0.0,29.127611,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,2.240772,2.240772,2.240772,Última actualización del ejercicio 2021: 07 Junio 2021.
4,2021,364,Ministerio de Obras Públicas,87,Apoyo para el Desarrollo de la Infraestructura Educativa (CAF N° 8945 y BID Nº 2940/OC-AR),5,Transferencias,1.5,Crédito Interno,0.0,0.0,10.473117,10.473117,10.473117,Última actualización del ejercicio 2021: 07 Junio 2021.
5,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,13.0,6.56932817,6.56932817,6.53347957,Última actualización del ejercicio 2021: 07 Junio 2021.
5,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,31.0,6.94332019,6.94332019,6.84727596,Última actualización del ejercicio 2021: 07 Junio 2021.
5,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,3.6,0.0,0.0,0.00723051,Última actualización del ejercicio 2021: 07 Junio 2021.
5,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,15.0,3.48725961,3.48725961,3.19721881,Última actualización del ejercicio 2021: 07 Junio 2021.
5,2021,364,Ministerio de Obras Públicas,1,Actividades Centrales,1,Gastos en Personal,1.1,Tesoro Nacional,0.0,0.0,0.0487494,0.0487494,0.0487494,Última actualización del ejercicio 2021: 07 Junio 2021.
